1;8.07020186469307;[8, 9, 9, 9];####1.8

2;8.07020186469307;[8, 9, 9, 9];####1.8

3;8.07020186469307;[8, 9, 9, 9];####1.8

4;8.07020186469307;[8, 9, 9, 9];####1.8

5;8.07020186469307;[8, 9, 9, 9];####1.8

6;8.07020186469307;[8, 9, 9, 9];####1.8

7;8.07020186469307;[8, 9, 9, 9];####1.8

8;8.07020186469307;[8, 9, 9, 9];####1.8

9;8.07020186469307;[8, 9, 9, 9];####1.8

10;8.07020186469307;[8, 9, 9, 9];####1.8

11;8.07020186469307;[8, 9, 9, 9];####1.8

12;8.07020186469307;[8, 9, 9, 9];####1.8

13;8.07020186469307;[8, 9, 9, 9];####1.8

14;8.07020186469307;[8, 9, 9, 9];####1.8

15;8.07020186469307;[8, 9, 9, 9];####1.8

16;8.07020186469307;[8, 9, 9, 9];####1.8

17;8.07020186469307;[8, 9, 9, 9];####1.8

18;8.07020186469307;[8, 9, 9, 9];####1.8

19;8.07020186469307;[8, 9, 9, 9];####1.8

20;8.07020186469307;[8, 9, 9, 9];####1.8

21;8.07020186469307;[8, 9, 9, 9];####1.8

22;8.07020186469307;[8, 9, 9, 9];####1.8

23;8.07020186469307;[8, 9, 9, 9];####1.8

24;8.07020186469307;[8, 9, 9, 9];####1.8

25;8.07020186469307;[8, 9, 9, 9];####1.8

26;8.07020186469307;[8, 9, 9, 9];####1.8

27;8.07020186469307;[8, 9, 9, 9];####1.8

28;8.07020186469307;[8, 9, 9, 9];####1.8

29;8.07020186469307;[8, 9, 9, 9];####1.8

30;8.07020186469307;[8, 9, 9, 9];####1.8

31;8.07020186469307;[8, 9, 9, 9];####1.8

32;8.07020186469307;[8, 9, 9, 9];####1.8

33;8.07020186469307;[8, 9, 9, 9];####1.8

34;8.07020186469307;[8, 9, 9, 9];####1.8

35;8.07020186469307;[8, 9, 9, 9];####1.8

36;8.07020186469307;[8, 9, 9, 9];####1.8

37;8.07020186469307;[8, 9, 9, 9];####1.8

38;8.07020186469307;[8, 9, 9, 9];####1.8

39;8.07020186469307;[8, 9, 9, 9];####1.8

40;8.07020186469307;[8, 9, 9, 9];####1.8

41;8.07020186469307;[8, 9, 9, 9];####1.8

42;8.07020186469307;[8, 9, 9, 9];####1.8

43;8.07020186469307;[8, 9, 9, 9];####1.8

44;8.07020186469307;[8, 9, 9, 9];####1.8

45;8.07020186469307;[8, 9, 9, 9];####1.8

46;8.07020186469307;[8, 9, 9, 9];####1.8

47;8.07020186469307;[8, 9, 9, 9];####1.8

48;8.07020186469307;[8, 9, 9, 9];####1.8

49;8.07020186469307;[8, 9, 9, 9];####1.8

50;8.07020186469307;[8, 9, 9, 9];####1.8

51;8.07020186469307;[8, 9, 9, 9];####1.8

52;8.07020186469307;[8, 9, 9, 9];####1.8

