1;6.188278252408421;[3, 9, 9, 9, 9, 9, 4, 0, 0, 4];####2.201058201058201

2;6.188278252408421;[3, 9, 9, 9, 9, 9, 4, 0, 0, 4];####2.201058201058201

3;6.188278252408421;[3, 9, 9, 9, 9, 9, 4, 0, 0, 4];####2.201058201058201

4;4.622988111643904;[2, 9, 9, 9, 9, 9, 4, 4, 4, 0];####2.2971887550200805

5;4.622988111643904;[2, 9, 9, 9, 9, 9, 4, 4, 4, 0];####2.2971887550200805

6;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

7;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

8;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

9;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

10;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

11;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

12;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

13;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

14;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

15;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

16;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

17;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

18;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

19;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

20;4.557886536086733;[4, 9, 9, 9, 9, 9, 4, 4, 0, 4];####2.3636363636363633

21;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

22;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

23;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

24;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

25;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

26;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

27;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

28;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

29;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

30;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

31;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

32;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

33;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

34;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

35;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

36;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

37;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

38;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

39;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

40;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

41;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

42;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

43;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

44;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

45;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

46;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

47;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

48;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

49;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

50;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

51;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

52;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

53;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

54;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

55;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

56;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

57;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

58;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

59;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

60;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

61;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

62;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

63;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

64;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

65;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

66;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

67;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

68;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

69;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

70;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

71;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

72;2.1156808783614096;[2, 9, 9, 9, 9, 9, 4, 4, 4, 4];####1.9522184300341294

